Video Length : 1356
2,-35.074760776,161.525329094,13.489298870|2,83.171194925,220.191432294,12.700066503|3,-134.309714200,212.346496158,12.332543590|
2,-35.071916550,161.515009479,13.488431431|2,80.285753345,220.795360747,12.744146514|3,-134.931603090,212.844613868,12.361278414|
2,-35.058207522,161.382372659,13.477047834|2,76.954527449,219.073928317,12.652324129|3,-136.894997536,214.811999375,12.471483062|
2,-35.058207522,161.382372659,13.477047834|2,74.504414779,218.883159020,12.653989017|3,-137.787944781,214.764901175,12.465848889|
2,-35.029732320,161.280119564,13.468445802|2,72.520013799,218.658183352,12.653424229|3,-138.021451585,213.459114447,12.384936442|
2,-34.971600232,161.213065689,13.463353180|2,70.529349303,218.056903975,12.624701468|3,-138.751798254,212.308685657,12.307174868|
2,-34.953387368,161.310034827,13.466565645|2,69.776900819,219.737863397,12.722209345|3,-141.349312757,213.997795076,12.389176630|
2,-34.862644777,160.994732114,13.440390012|2,68.345510549,218.252058087,12.646063535|3,-143.169590675,213.551912597,12.357267356|
2,-34.863241865,160.970624358,13.442917290|2,67.743340446,218.137069770,12.648161284|3,-146.592793834,215.451812533,12.462680159|
2,-34.823709915,160.724699181,13.425081686|2,67.906032073,219.074012920,12.703723382|3,-148.672544849,214.776867805,12.417248412|
2,-34.824050198,160.729255726,13.425475375|2,67.790337526,218.431431818,12.665972778|3,-152.012836602,216.025465421,12.474630862|
2,-34.831706908,160.782333326,13.428954918|2,68.577797297,218.528190149,12.666008224|3,-154.309706814,215.479092570,12.428798610|
2,-34.892842655,161.394287762,13.478580857|2,69.816940181,219.017479636,12.691104331|3,-156.714004455,215.016626016,12.393901559|
2,-34.821294408,161.269764335,13.466842029|2,71.141506668,218.715175441,12.665434334|3,-160.345002806,216.021642502,12.448158860|
2,-34.767555100,161.216804863,13.460486651|2,73.062246793,218.973904832,12.669062656|3,-163.105733607,215.910509723,12.425575913|
2,-34.764899608,161.622534333,13.489567071|2,75.430456206,219.959523806,12.714878323|3,-166.329841414,216.205253373,12.438457094|
2,78.529943494,221.523911695,12.797032254|2,-34.759970924,161.605042302,13.488096282|3,-169.564105620,216.432178793,12.450637481|
2,80.995960438,220.608529282,12.737831590|2,-34.753869697,161.642040915,13.494339303|3,-172.337710382,216.068499714,12.432289279|
2,84.473262315,221.749383714,12.788209228|2,-34.755312590,161.638701045,13.493725066|3,-174.772579348,215.483250084,12.391418918|
2,-34.513439959,161.326762958,13.454099124|2,88.060827725,222.353581351,12.805836871|3,-177.861429796,215.844729659,12.406484962|
2,91.539115109,222.298366368,12.796761455|2,-34.540917290,161.427933484,13.462929638|3,-180.779142633,215.963502057,12.414534680|
2,95.197827572,221.968462060,12.775145049|2,-34.568593377,161.513507397,13.474520154|3,-182.944954150,215.296460844,12.381610520|
2,99.218599985,222.681846545,12.806750274|2,-34.541824168,161.402111345,13.463704126|3,-186.213376853,216.070150762,12.427723676|
2,103.474106209,223.341658723,12.834532583|2,-34.537215490,161.519648943,13.461217813|3,-187.775389841,215.234641566,12.379178413|
2,-34.536573564,161.540141206,13.462865903|2,107.244457871,222.642683610,12.794910041|3,-190.300908062,215.709654186,12.409499839|
2,111.505744629,222.854232709,12.815276428|2,-34.556999704,161.718755012,13.478620945|3,-191.642138608,215.032796812,12.380159302|
2,-34.486109617,161.487741012,13.459901772|2,115.759308148,223.242329888,12.841754845|3,-193.519054102,215.313918134,12.403589921|
2,-34.518405161,161.544467324,13.475025695|2,119.508261894,222.739449922,12.823950329|3,-194.527611640,214.908961793,12.387779537|
2,122.745106974,221.699937829,12.777132622|2,-34.613878765,161.558217442,13.485315132|3,-195.391749015,214.582310482,12.379347962|
2,126.731490844,222.174987377,12.816937364|2,-34.689382252,161.600004548,13.492409574|3,-195.892593222,214.414288223,12.375630556|
2,129.970663263,221.542165007,12.795684041|2,-34.750378152,161.474546411,13.489602358|3,-196.434584384,214.652203896,12.396172046|
2,132.430296291,220.029151840,12.722252823|2,-34.772823173,161.539186420,13.496064858|3,-195.798117009,214.118487015,12.365153723|
2,135.434330386,219.945142879,12.722727694|2,-34.828754462,161.701311110,13.501408228|3,-195.047131305,213.932497586,12.347837671|
2,138.271349475,219.768892465,12.733786677|2,-34.903370012,161.817621184,13.519875397|3,-194.364111758,214.067884501,12.355372514|
2,140.864564399,219.829326513,12.747281439|2,-34.893280458,161.669872156,13.507615428|3,-193.280654912,214.202889754,12.358570921|
2,142.756086031,219.141591576,12.722362904|2,-34.892847734,161.667282647,13.507391146|3,-191.842504740,214.271249300,12.359291265|
2,143.709102726,217.735847582,12.653348968|2,-34.883571437,161.304860223,13.481349550|3,-190.122034922,214.249927655,12.357561074|
2,144.861012182,217.328661571,12.643307811|2,-34.960477230,160.882563538,13.457085666|3,-188.467345190,214.494974453,12.374830929|
2,-35.228981964,161.431945781,13.503568325|2,145.648353929,217.196693145,12.639948575|3,-186.071505119,214.213795827,12.356822544|
2,145.841316169,216.757194414,12.618168758|2,-35.368283652,161.623459983,13.520556499|3,-183.360047386,213.804673204,12.331887439|
2,145.713136613,216.573219270,12.603521944|2,-35.382773090,161.612092824,13.515369882|3,-180.539317331,213.652887107,12.313093057|
2,-35.429883300,161.725862845,13.525043302|2,145.624260630,216.818265828,12.616599183|3,-178.642557018,214.686691227,12.368643790|
2,144.284950820,216.269714868,12.574617609|2,-35.534021308,161.870028689,13.535401643|3,-175.840001864,214.740791319,12.369646005|
2,-35.533827799,161.281788970,13.486319512|2,143.229942015,216.788201343,12.599820439|3,-173.491901538,215.302468746,12.407843644|
2,-35.675381949,161.456530634,13.500041862|2,141.273867939,216.756731411,12.580274753|3,-169.913062474,214.547587493,12.361060477|
2,-35.632448887,161.419495036,13.495227535|2,139.340950883,217.049633586,12.586223246|3,-165.946510359,213.482614011,12.301042430|
2,-35.611095897,161.346705113,13.489157189|2,137.269858941,217.800128257,12.618296595|3,-164.150240650,215.057361113,12.397096734|
2,-35.702406849,161.465480036,13.504959057|2,134.572247509,218.175082630,12.633545933|3,-160.949300901,214.622562161,12.384953211|
2,131.568516209,218.639187546,12.641751527|2,-35.713831181,161.474976829,13.505245503|3,-157.773424521,214.359394085,12.371861047|
2,128.269503992,218.974110166,12.646610380|2,-35.724590495,161.488906001,13.503017631|3,-154.421814604,213.766718533,12.342853397|
2,-35.710864558,161.450432719,13.499403323|2,125.009373161,219.622529876,12.672198758|3,-151.504839216,213.495662207,12.333570398|
2,-35.728032446,161.638533975,13.506328603|2,121.763066352,220.686614284,12.715076651|3,-149.016928027,213.890723891,12.359574441|
2,-35.727422652,161.635031948,13.506035513|2,118.036577092,220.464497408,12.698159499|3,-146.886421428,214.172953988,12.386941779|
2,114.323123615,220.566257501,12.705797791|2,-35.722080945,161.594469568,13.504549968|3,-145.092857624,214.784236196,12.440182049|
2,-35.754657655,161.631932667,13.510859572|2,110.297820713,220.510425323,12.700149978|3,-142.570467482,214.163743364,12.417207081|
2,106.457849545,221.194162855,12.732413920|2,-35.758416396,161.459082603,13.497386314|3,-139.629151746,212.380250941,12.318052373|
2,102.365596666,221.160725933,12.727777998|2,-35.752152869,161.498801828,13.497065646|3,-139.787849601,214.920771873,12.469670182|
2,-35.751649390,161.493630157,13.497001590|2,97.666527042,219.673441139,12.647509838|3,-137.072573691,212.640881523,12.345194422|
2,-35.906772439,161.826532600,13.527929009|2,94.280007683,220.730204174,12.717715807|3,-136.759620302,213.477400829,12.404485796|
2,-35.906772439,161.826532600,13.527929009|2,90.899316005,221.500472846,12.766846343|3,-135.988324570,213.280546731,12.397431990|
2,-35.902072100,161.906991844,13.533369259|2,87.009792059,220.858379944,12.733319543|3,-134.745513540,212.071915018,12.324662246|
2,83.886876460,221.395543350,12.767561066|2,-35.855477401,161.855651288,13.518896135|3,-134.783222349,212.308537718,12.333400033|
2,-35.734992556,161.486852519,13.487039289|2,80.826524048,221.329754585,12.774174211|3,-135.964102002,213.955025752,12.428572716|
2,78.229142296,222.090472173,12.832316176|2,-35.734392600,161.484781730,13.486871811|3,-135.928216200,212.984643629,12.371194304|
2,-35.734322962,161.485186164,13.486949673|2,74.519521953,218.784703584,12.652570377|3,-136.896621096,213.100485240,12.372732048|
2,-35.729879990,161.458676878,13.485207626|2,72.588964354,219.692600726,12.715893803|3,-138.361137753,213.590078438,12.395991659|
2,71.051671236,220.327038122,12.761960943|2,-35.730439233,161.462986431,13.486658625|3,-140.274606506,214.363680175,12.435727536|
2,-35.738151669,161.534356166,13.492608693|2,68.960035888,218.547852634,12.665305826|3,-140.600278868,212.490096026,12.318871214|
2,67.746864329,218.099370805,12.646012362|2,-35.762390136,161.779589284,13.514592700|3,-143.010521006,213.277935084,12.357249102|
2,-35.721438918,161.655134278,13.504171333|2,67.454312902,219.087782514,12.704385006|3,-145.686900924,214.228472860,12.398646184|
2,-35.612222236,161.494103899,13.491241800|2,66.848244451,218.029952507,12.643610719|3,-148.198518712,214.581829730,12.409463935|
2,-35.594104692,161.436644604,13.486015820|2,66.893227884,218.128839387,12.649390562|3,-151.269690203,215.339168963,12.441941908|
2,-35.593457780,161.432731225,13.485688292|2,67.363952415,218.039735021,12.646940075|3,-154.690136120,216.310107337,12.491960408|
2,68.343326311,218.295184797,12.662126910|2,-35.584729861,161.367809347,13.481937144|3,-158.129642874,217.161986825,12.535556285|
2,-35.583406404,161.276602321,13.474624528|2,70.017654130,219.508801345,12.724768536|3,-159.546881527,215.033994138,12.402138378|
2,-35.630379459,161.436105427,13.488210095|2,72.191916951,220.997479350,12.800579898|3,-162.869373843,215.477227307,12.422223190|
2,73.538867757,218.793701715,12.660016048|2,-35.638976002,161.487459532,13.491624400|3,-166.483422041,216.345538477,12.468136452|
2,-35.582274075,161.393645736,13.477880324|2,75.886395931,218.790399140,12.645445165|3,-168.295300780,214.836613559,12.374742062|
2,-35.566248931,161.369126249,13.477634472|2,79.361367994,221.150964934,12.776628784|3,-171.512251447,215.002957348,12.385545799|
2,-35.549116197,161.269935810,13.469294082|2,82.301681208,221.254620280,12.769403931|3,-174.669878371,215.216922259,12.396529373|
2,85.399239376,220.905469767,12.734550533|2,-35.550474171,161.278571419,13.469986055|3,-178.014883306,215.742421437,12.421535676|
2,-35.550567042,161.281849466,13.469871283|2,89.100360485,221.466973091,12.762902567|3,-181.041371345,215.820416498,12.430369569|
2,-35.547923943,161.265773050,13.468547768|2,92.970421781,222.193059501,12.800605229|3,-184.329079576,216.272882432,12.463264603|
2,-35.625388775,161.499928321,13.488355431|2,96.681095895,222.328515389,12.796680878|3,-186.150905720,215.323012165,12.407854116|
2,-35.768655452,161.753526590,13.506867430|2,100.647809628,222.623993271,12.806074448|3,-189.150686592,215.872485091,12.441028134|
2,104.972443982,223.197424294,12.838225315|2,-35.769421606,161.767636593,13.506619664|3,-190.583297195,215.015956560,12.396891825|
2,-35.762873098,161.728556110,13.503242758|2,108.982392934,223.136848143,12.838609436|3,-192.205850010,214.530006789,12.376392189|
2,112.972254712,222.833971182,12.826533035|2,-35.799642033,161.826667235,13.513025567|3,-193.736571057,214.308973975,12.371387369|
2,-35.799642033,161.826667235,13.513025567|2,116.825150405,222.529743628,12.809980702|3,-195.672592954,214.989780648,12.412987104|
2,-35.799542222,161.821042418,13.512560484|2,121.005637990,223.012336095,12.841396240|3,-196.688671283,214.961762923,12.412859335|
2,124.077980956,221.537326678,12.771359422|2,-35.810551067,161.849080897,13.515959726|3,-197.393293232,214.979046442,12.419862771|
2,-35.827162697,161.876107905,13.521564625|2,127.735469657,221.588848613,12.786880301|3,-197.574965180,214.820439991,12.413759862|
2,-35.917537894,161.888931286,13.528735478|2,130.450274870,220.438634394,12.735128006|3,-197.465942538,214.659857949,12.406017145|
2,-35.930357635,161.595473993,13.504267950|2,133.312622199,219.941923982,12.718429904|3,-197.206010466,214.665820719,12.406127759|
2,136.622874754,220.545798858,12.761619488|2,-35.923620007,161.555116925,13.500410513|3,-195.400656740,213.672104100,12.342086445|
2,139.033671033,220.236144352,12.754981608|2,-35.923367758,161.588628352,13.501492570|3,-194.387102200,213.738587762,12.339870656|
2,140.724879405,219.199237504,12.713134492|2,-36.080916367,161.682172965,13.509830093|3,-192.441931584,213.026079029,12.297030497|
2,142.537077743,218.985416185,12.711699217|2,-36.105359458,161.574744381,13.500991992|3,-191.697604974,213.996344297,12.350643001|
2,-36.137534986,161.619737604,13.505278893|2,143.762785282,218.468593769,12.687578953|3,-189.237133761,213.492423794,12.314352891|
2,144.672725855,218.061065889,12.671861233|2,-36.231823246,161.765902777,13.517513196|3,-187.425533043,213.927559523,12.334850210|
2,-36.236150165,161.688379307,13.510422334|2,144.436425696,216.680510778,12.593127248|3,-185.092921244,214.067596133,12.337065400|
2,-36.309376657,161.785765145,13.517237299|2,144.568352049,216.594256526,12.590714887|3,-182.524154439,214.013516035,12.333209804|
2,-36.311478953,161.768124081,13.517321047|2,144.390802077,216.482952101,12.584741683|3,-179.717537735,213.904300305,12.326614893|
2,143.702002005,216.494135985,12.582497642|2,-36.355940880,161.715673912,13.515220914|3,-177.631889288,214.854033811,12.379538716|
2,142.714273812,216.935039086,12.596718922|2,-36.399076293,161.826958579,13.524716194|3,-174.484952153,214.591669167,12.362740217|
2,-36.404286539,161.845799914,13.526291685|2,140.986408130,216.690045529,12.576147441|3,-171.875386865,215.055270918,12.393586554|
2,139.378581340,217.301075955,12.603745928|2,-36.386806074,161.723719921,13.516278855|3,-169.160649511,215.474185148,12.421545568|
2,137.904742774,218.849140118,12.682285113|2,-36.386781729,161.723422735,13.516279469|3,-166.437144892,215.943725756,12.450106759|
2,134.987609732,218.688734388,12.658889103|2,-36.398813328,161.738972968,13.518050898|3,-162.117039416,214.361788175,12.360193144|
2,132.031893626,218.951606301,12.662902873|2,-36.398813328,161.738972968,13.518050898|3,-159.776949907,215.135495468,12.414385504|
2,128.838980136,219.248934147,12.668846893|2,-36.400646009,161.745855780,13.518881122|3,-156.087170972,213.968707617,12.356099838|
2,125.574943637,219.980139775,12.702944375|2,-36.504662643,161.825995447,13.532371204|3,-153.275865470,213.783964889,12.357030346|
2,-36.482754360,161.694686031,13.521383289|2,121.742462131,219.836515511,12.687545149|3,-150.925063724,214.279062069,12.397029141|
2,118.484035801,220.846256466,12.739092557|2,-36.503245683,161.303048662,13.490845756|3,-148.394027683,214.006337320,12.393202999|
2,114.656569597,220.876713222,12.734459286|2,-36.642703942,161.650122461,13.520241726|3,-146.094861096,213.885824163,12.397381946|
2,110.851135992,221.379109506,12.754195524|2,-36.604030986,161.154776405,13.478238114|3,-143.051467363,212.573561884,12.328067039|
2,107.193683500,222.196081749,12.797793780|2,-36.801603776,161.818116508,13.533533632|3,-141.071542979,212.329679569,12.319659968|
2,102.606081858,221.181068999,12.739745842|2,-36.764721754,161.512627766,13.508056255|3,-141.170543142,214.731712940,12.467726824|
2,98.060328326,220.247100899,12.693885676|2,-36.871723667,161.483322643,13.506108074|3,-140.158011244,215.090299458,12.501525997|
2,94.214283658,220.323358151,12.711169660|2,-36.952778850,161.631244976,13.531583726|3,-138.814410239,214.317106417,12.469905962|
2,-37.045450377,161.564732260,13.532241624|2,90.466266534,220.459801610,12.728104154|3,-137.130449821,212.758579051,12.386611279|
2,86.704415763,220.123658434,12.716752822|2,-37.045833026,161.565689513,13.532334216|3,-136.688175656,212.791328646,12.389609474|
2,-37.045732822,161.508931385,13.529417841|2,83.573371539,220.716662930,12.763500789|3,-137.194636964,213.820013541,12.451690838|
2,-37.043195860,161.479141635,13.531653822|2,80.423682729,220.647498699,12.769871249|3,-137.190752938,213.715636923,12.446288828|
2,77.688087020,221.295193653,12.813844164|2,-36.990739724,161.381767959,13.523650549|3,-137.505846788,213.489381878,12.431237251|
2,74.535275268,219.610238829,12.728117384|2,-36.933221820,161.171000282,13.505710186|3,-137.743528554,212.753625207,12.382416451|
2,72.540977060,220.250815796,12.778571183|2,-36.931250830,161.226762125,13.510359117|3,-139.651721251,214.120959339,12.459335926|
2,69.964667003,218.734802209,12.705893309|2,-36.974637429,161.361259796,13.529322647|3,-141.279018423,214.439345724,12.474783678|
2,-37.038718966,161.018632703,13.508294086|2,68.383460530,218.544118783,12.707777353|3,-143.173706942,214.541129785,12.476833006|
2,67.035871508,218.725733704,12.724794551|2,-37.096057418,160.976940147,13.505110159|3,-144.982904312,214.367654503,12.461023783|
2,-37.214313109,160.901388669,13.499225242|2,66.121903519,218.896887294,12.738620884|3,-147.256292285,214.412296706,12.453066173|
2,65.746848864,219.604172095,12.780979005|2,-37.395448869,161.053523399,13.512878768|3,-149.277367724,213.981905202,12.418351089|
2,65.441295862,218.689266970,12.727641042|2,-37.449505604,161.157883349,13.521960928|3,-151.929012891,214.019975438,12.408460348|
2,-37.462357621,161.176436961,13.523143632|2,65.475301305,218.081182229,12.691870885|3,-154.557662807,214.111548088,12.401279832|
2,-37.552593654,161.039826652,13.512666134|2,66.750432351,219.578751410,12.779893775|3,-157.142714017,213.638391269,12.370918629|
2,67.573809381,218.680672147,12.728787270|2,-37.586992178,160.634142168,13.492146813|3,-160.532463563,214.050937770,12.395323298|
2,68.983315404,218.527312207,12.715459930|2,-37.730051982,160.811900607,13.506779252|3,-164.070649220,214.663262931,12.429732470|
2,-37.742322483,160.581575299,13.490488657|2,70.852634317,218.508111980,12.704781377|3,-167.215068256,214.665825429,12.429534968|
2,73.913490755,221.019092018,12.842319414|2,-37.756660080,160.609592614,13.496978154|3,-170.108402806,214.431159864,12.414855716|
2,-37.801652454,160.758490062,13.510068068|2,75.746131889,218.772018454,12.700086276|3,-173.047512983,214.276380461,12.401534421|
2,-37.782504380,160.634825670,13.501895127|2,79.181811098,220.205677923,12.772351699|3,-176.370231342,214.757348247,12.428308177|
2,-37.782171973,160.632309166,13.501815329|2,82.613463619,220.878514765,12.801628388|3,-179.498178621,215.031025898,12.443591476|
2,-37.563748988,160.133338120,13.460503460|2,86.396799978,221.528928090,12.830629641|3,-182.157449141,214.882083521,12.434907842|
2,-37.460083779,160.000427414,13.449960646|2,89.810549301,220.885883398,12.785559093|3,-184.493240720,214.364556093,12.407335129|
2,94.129174358,222.033956450,12.849719584|2,-37.530585315,160.387403427,13.483551949|3,-187.070514548,214.277592503,12.408014124|
2,97.957787637,221.792685014,12.832224426|2,-37.490750369,160.312493295,13.480283124|3,-189.325993662,213.984893132,12.396360112|
2,101.988064032,221.771512277,12.834224700|2,-37.488250742,160.321545467,13.488245459|3,-191.675358966,213.953047500,12.403496915|
2,-37.496042702,160.382878543,13.499781908|2,106.116591054,221.649997271,12.831266023|3,-193.640456207,213.820538885,12.403279736|
2,-37.482535689,160.662638219,13.523225527|2,110.295580891,221.676083295,12.835520273|3,-195.412393586,213.897109780,12.410467795|
2,114.352649727,221.642538517,12.840895666|2,-37.462410244,160.596573791,13.517999096|3,-197.381804465,214.340577894,12.441661722|
2,118.405382567,221.597903402,12.850704649|2,-37.428674767,160.412327448,13.510371259|3,-197.796197658,213.585761364,12.401590684|
2,121.933663107,220.822358917,12.810377300|2,-37.361457689,160.374855880,13.506159784|3,-198.630239334,213.758522092,12.411944853|
2,-37.138149623,160.038921057,13.474460010|2,125.040948159,219.585027256,12.745762952|3,-198.585004125,213.462205949,12.393286956|
2,128.873892803,219.968374932,12.781731564|2,-37.115304081,160.123483028,13.481550196|3,-198.671033417,213.551402845,12.399463410|
2,-37.063159848,159.985884134,13.473107405|2,131.937932330,219.389368134,12.764496593|3,-198.364380996,213.610668262,12.403014973|
2,134.379354014,218.368784157,12.717707876|2,-37.081826283,160.067787254,13.482809790|3,-197.615163849,213.538590350,12.399038739|
2,-37.080110748,159.996519601,13.484022715|2,137.204890681,218.352123508,12.733450752|3,-196.215513937,213.089503836,12.373835299|
2,-37.053281991,159.900606009,13.476484285|2,139.550452387,218.086450554,12.728183780|3,-195.628369868,213.917545851,12.420032817|
2,-37.033512017,159.769965034,13.469228046|2,141.266099994,217.414370268,12.701613220|3,-193.284003191,213.094502972,12.371621702|
2,-37.033512017,159.769965034,13.469228046|2,142.797014467,217.077698999,12.689230529|3,-191.647633008,213.442620370,12.386386639|
2,-37.019050405,160.035581711,13.492203770|2,143.678112718,216.220245263,12.649224535|3,-189.559928741,213.561929444,12.389071355|
2,-37.009023328,159.907886838,13.491141536|2,144.400833115,215.842129940,12.639482757|3,-186.718369824,212.959611760,12.355243691|
2,-36.991486962,159.798677187,13.487782815|2,143.886816846,214.469881065,12.566714078|3,-183.451562249,212.040289706,12.302448777|
2,-36.984699056,159.743630891,13.485173876|2,143.852798369,214.586654160,12.572646778|3,-181.365011790,212.714242154,12.340257686|
2,-36.980703712,159.733075754,13.485126708|2,143.080937767,214.190223222,12.546955966|3,-178.982215837,213.136931982,12.363088131|
2,-36.998939147,159.790904592,13.490052022|2,142.746459356,215.329112156,12.602340821|3,-175.666251393,212.645913252,12.331434845|
2,-37.018482510,159.857328096,13.495593439|2,141.405580671,215.595005500,12.608366885|3,-171.954681794,211.770952948,12.280698604|
2,-37.032481547,159.900539840,13.498923274|2,139.974565517,216.383506882,12.646138953|3,-170.603193572,213.776181126,12.403125857|
2,-37.032481547,159.900539840,13.498923274|2,137.614065908,216.207702295,12.623337769|3,-167.195972483,213.417380240,12.385146097|
2,-37.032481547,159.900539840,13.498923274|2,134.982958004,216.392957520,12.620609225|3,-164.512499145,213.919045046,12.415922122|
2,-37.032481547,159.900539840,13.498923274|2,132.578583306,217.488456653,12.670585183|3,-161.374673845,213.759813726,12.412918619|
2,-37.007095327,159.754985343,13.486628734|2,129.432008177,217.861443615,12.677300088|3,-158.800131754,214.117134778,12.445720417|
2,-37.026558409,159.793045892,13.489906231|2,126.077308220,218.343782674,12.690106616|3,-154.491798790,212.062948947,12.334999985|
2,122.646231599,219.034228506,12.716151018|2,-37.108634692,159.959876422,13.504120386|3,-152.016436039,212.410347026,12.362435043|
2,118.658505543,218.691117138,12.683200587|2,-37.111980662,160.026579014,13.505409481|3,-149.557235756,212.438803895,12.369191732|
2,-37.078029651,159.789235816,13.482378747|2,115.457982231,219.769381017,12.738306265|3,-147.752661343,213.178028482,12.419837677|
2,111.556026904,219.785345356,12.735505791|2,-37.078029651,159.789235816,13.482378747|3,-146.088795192,213.959064148,12.477588066|
2,-37.199520126,159.769241417,13.480689751|2,107.528770042,219.785695205,12.734471699|3,-143.731350013,213.165583399,12.440423162|
2,-37.200968310,159.774598960,13.481153212|2,103.532529542,220.189111803,12.756072371|3,-141.619366965,212.556551203,12.413956166|
2,99.361357000,220.272156716,12.762175674|2,-37.373309326,160.004953274,13.501171143|3,-139.550582929,211.364469818,12.352515534|
2,95.535722029,220.688723351,12.790848959|2,-37.414330359,160.040028819,13.504300796|3,-139.060766685,212.189673111,12.408735193|
2,-37.412672629,160.029368260,13.503402574|2,91.145242384,219.119068667,12.702760511|3,-138.543096159,212.813065943,12.445556484|
2,87.835693924,220.228085471,12.767343933|2,-37.427828633,160.211129618,13.513128926|3,-137.150929017,211.604997305,12.375547172|
2,-37.336321700,160.174332536,13.503227321|2,84.259676746,219.764188232,12.745519497|3,-137.876974629,213.303059265,12.473465134|
2,-37.139097436,159.808507684,13.471466919|2,81.030654685,219.521261898,12.742024741|3,-137.837162217,213.311867086,12.471203458|
2,77.789724451,218.676373946,12.703208250|2,-37.079041223,159.964826176,13.481817036|3,-136.695230399,211.292946796,12.347968033|
2,-36.957215039,159.631516817,13.442990697|2,75.798770693,220.671008307,12.824940631|3,-138.669920277,213.392244431,12.462642971|
2,73.088747812,219.690584970,12.775649660|2,-37.031093644,160.321299157,13.500668250|3,-139.145257953,212.818804288,12.419972556|
2,70.972414609,219.237609959,12.764395104|2,-36.963491067,160.083757749,13.480493933|3,-139.778657943,212.130457268,12.374749202|
2,-36.932982310,160.131222306,13.484223910|2,68.882246487,218.059422708,12.700272664|3,-140.896232357,211.557290070,12.331200061|
2,67.316663601,217.447872619,12.668898293|2,-36.842061485,159.998779867,13.469143778|3,-143.625960871,213.316257743,12.422877305|
2,66.485210807,217.769637159,12.695645018|2,-36.842061485,159.998779867,13.469143778|3,-146.310860833,214.120903138,12.458389847|
2,66.027835653,217.878513147,12.701862898|2,-36.813667077,159.935735771,13.462407483|3,-147.300806171,212.480222991,12.351098784|
2,-36.814456553,159.953301291,13.462843090|2,66.051498068,218.135445329,12.717488526|3,-150.704926542,213.910865564,12.423899799|
2,66.053345654,217.340387756,12.670407604|2,-36.766888356,159.753841803,13.443141096|3,-154.154879923,215.364728833,12.491777418|
2,-36.686262093,160.170394726,13.468536995|2,66.992603276,218.114133841,12.707430058|3,-156.633885821,215.166734428,12.470831725|
2,68.324939569,218.783308072,12.734266304|2,-36.574850832,160.358406422,13.471016797|3,-158.573693920,214.137539384,12.395373654|
2,70.012403894,219.365835891,12.760179797|2,-36.593836863,160.489105580,13.480584786|3,-162.127326426,215.124717609,12.441479691|
2,72.160724082,220.315426523,12.806546186|2,-36.547384507,160.388658740,13.471966773|3,-164.604498450,214.612182205,12.402404413|
2,-36.468406626,160.706991730,13.484391646|2,73.895731630,219.091510514,12.711824800|3,-167.985715859,215.175190446,12.428962243|
2,-36.448283519,160.694807831,13.476814415|2,76.879778923,220.590910414,12.784499394|3,-170.004047209,214.023531356,12.352397054|
2,-36.454367294,160.784236332,13.484305371|2,79.531663765,219.964491021,12.741054264|3,-173.039105681,214.003345507,12.351871861|
2,-36.458567188,160.817512847,13.487085326|2,82.552751997,220.105304479,12.738054338|3,-176.607345234,214.687627186,12.391494112|
2,-36.445736580,160.879990112,13.486072964|2,86.072085478,220.468730714,12.745133421|3,-179.329338617,214.525859188,12.377475292|
2,-36.431549063,160.780957603,13.481521779|2,89.927499373,221.189497720,12.784688058|3,-182.945772093,215.368614608,12.431522758|
2,93.638194663,221.494883643,12.794610316|2,-36.464892804,160.896225597,13.491615044|3,-186.127894560,215.811198181,12.458916987|
2,-36.559686848,160.812741902,13.485675456|2,97.545246554,221.685248133,12.803786104|3,-187.974204114,214.812000088,12.408117788|
2,-36.563513277,160.771301673,13.482025776|2,101.985591397,222.924696967,12.867499545|3,-190.383547276,214.839925891,12.410366519|
2,-36.627037200,160.993256601,13.494082109|2,105.803589492,222.474543394,12.838342825|3,-192.295769690,214.648370361,12.399617753|
2,-36.625313254,160.983502724,13.493263432|2,109.961748767,222.633834996,12.849218283|3,-193.506670000,213.885075972,12.362108333|
2,-36.622947691,160.944305504,13.489649697|2,113.708718700,221.984871856,12.814537103|3,-195.359481380,214.228781566,12.383439510|
2,-36.619123636,160.997104647,13.484963945|2,117.775926465,222.078863056,12.819923459|3,-196.886505761,214.650590279,12.407213081|
2,-36.611739050,161.001935211,13.482100968|2,121.643305308,222.063563586,12.823387525|3,-197.590500633,214.493431787,12.397109397|
2,-36.607897127,160.966580431,13.482118623|2,124.905278454,221.251430067,12.789739997|3,-197.967470287,214.244364447,12.388052678|
2,-36.587411628,160.811581598,13.469160178|2,128.089743643,220.597549596,12.764766308|3,-198.523832814,214.692484920,12.414782749|
2,131.122028391,220.132670176,12.735442154|2,-36.636742444,161.120890440,13.478467608|3,-197.572284567,213.959946317,12.363731002|
2,133.927099066,219.569246295,12.709445751|2,-36.652509624,161.273319663,13.481910306|3,-196.625620903,213.819978859,12.344350263|
2,136.617438565,219.373234396,12.710167101|2,-36.670902659,161.382219786,13.489984958|3,-196.197548938,214.375239724,12.371523607|
2,139.392454368,219.701963660,12.748220796|2,-36.671053609,161.382673908,13.490023167|3,-194.860274569,214.136243888,12.357341686|
2,141.307657759,219.387251726,12.740065994|2,-36.818875684,161.521154904,13.502599341|3,-193.928891025,214.726932971,12.388143653|
2,142.255625313,218.155289033,12.672530070|2,-36.923313563,161.794344150,13.524428126|3,-191.504627037,214.033598781,12.339715298|
2,143.195605503,217.438977798,12.638854356|2,-36.966023508,161.797135490,13.522385730|3,-189.160712150,213.669082601,12.312896681|
